incident_id,incident_time,incident_start,incident_end,response_time_seconds,lat,lng,station_id,station_name,call_type,alarm_level,priority_code,dispatch_zone,locality,distance_km_est,route_distance_meters,route_duration_seconds,modeled_current_response_seconds
CAD-F-202502-0872,2025-02-01T10:03:47,2025-02-01T10:04:31,2025-02-01T10:11:50,439,18.508235,73.874806,FS-203,Hadapsar Station,Structure Fire,2,3,Z-1,Baner,7.983,7983.09,357.95,439
CAD-F-202509-0873,2025-09-12T11:08:47,2025-09-12T11:09:22,2025-09-12T11:16:40,438,18.49552,73.866892,FS-201,Shivajinagar Station,Vehicle Fire,1,4,Z-3,Nigdi,6.235,6234.78,391.78,438
CAD-F-202510-0874,2025-10-18T17:56:30,2025-10-18T17:57:06,2025-10-18T18:05:05,479,18.540724,73.939754,FS-205,Kharadi Station,Structure Fire,1,3,Z-2,Chinchwad,2.946,2946.36,328.55,479
CAD-F-202502-0875,2025-02-26T11:08:25,2025-02-26T11:09:56,2025-02-26T11:21:51,715,18.472078,73.89364,FS-203,Hadapsar Station,Industrial Incident,3,4,Z-3,Pimpri,9.526,9525.82,658.15,715
CAD-F-202507-0876,2025-07-28T11:39:51,2025-07-28T11:41:03,2025-07-28T11:47:14,371,18.543981,73.830977,FS-201,Shivajinagar Station,Vehicle Fire,2,1,Z-1,Pimpri,3.008,3008.19,308.73,371
CAD-F-202503-0877,2025-03-20T09:41:04,2025-03-20T09:42:20,2025-03-20T09:52:35,615,18.54327,73.914385,FS-205,Kharadi Station,Structure Fire,1,3,Z-2,Wagholi,5.548,5547.98,512.15,615
CAD-F-202501-0878,2025-01-16T16:12:58,2025-01-16T16:14:33,2025-01-16T16:22:50,497,18.569085,73.929935,FS-205,Kharadi Station,Residential Alarm,2,2,Z-2,Kothrud,3.656,3656.38,444.68,497
CAD-F-202501-0879,2025-01-05T09:24:26,2025-01-05T09:25:43,2025-01-05T09:28:35,172,18.499736,73.932474,FS-203,Hadapsar Station,Commercial Fire,1,4,Z-3,Chinchwad,1.701,1700.72,124.56,172
CAD-F-202505-0880,2025-05-18T08:21:25,2025-05-18T08:22:49,2025-05-18T08:28:36,347,18.519433,73.868499,FS-201,Shivajinagar Station,Rescue Assist,1,2,Z-1,Kothrud,3.277,3277.19,259.74,347
CAD-F-202502-0881,2025-02-22T14:48:34,2025-02-22T14:49:07,2025-02-22T14:57:23,496,18.633191,73.796201,FS-207,Nigdi Station,Structure Fire,1,3,Z-4,Pimpri,6.476,6476.1,466.39,496
CAD-F-202504-0882,2025-04-01T20:46:48,2025-04-01T20:48:33,2025-04-01T20:56:31,478,18.536352,73.852446,FS-201,Shivajinagar Station,Rescue Assist,2,2,Z-1,Pimpri,3.139,3139.15,353.48,478
CAD-F-202505-0883,2025-05-26T18:58:45,2025-05-26T18:59:52,2025-05-26T19:09:02,550,18.544905,73.904069,FS-205,Kharadi Station,Rescue Assist,3,3,Z-2,Baner,5.618,5617.56,394.92,550
CAD-F-202504-0884,2025-04-08T20:05:31,2025-04-08T20:06:10,2025-04-08T20:12:51,401,18.629462,73.856437,FS-208,Bhosari Station,Residential Alarm,1,2,Z-5,Shivajinagar,1.839,1839.46,270.66,401
CAD-F-202501-0885,2025-01-15T09:53:24,2025-01-15T09:55:06,2025-01-15T10:09:50,884,18.569195,73.884746,FS-201,Shivajinagar Station,Electrical Fire,2,2,Z-2,Shivajinagar,10.031,10031.35,686.47,884
CAD-F-202504-0886,2025-04-24T18:57:05,2025-04-24T18:58:39,2025-04-24T19:08:53,614,18.631413,73.735996,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Nigdi,5.683,5683.29,465.63,614
CAD-F-202507-0887,2025-07-30T08:37:34,2025-07-30T08:38:04,2025-07-30T08:46:14,490,18.675749,73.776509,FS-207,Nigdi Station,Rescue Assist,1,2,Z-4,Baner,3.207,3206.63,342.47,490
CAD-F-202505-0888,2025-05-02T16:57:00,2025-05-02T16:57:43,2025-05-02T17:00:39,176,18.505641,73.938262,FS-203,Hadapsar Station,Residential Alarm,1,2,Z-3,Wagholi,1.265,1264.65,108.04,176
CAD-F-202501-0889,2025-01-17T05:29:12,2025-01-17T05:29:38,2025-01-17T05:39:20,582,18.483279,73.852427,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-1,Pimpri,7.082,7081.9,560.92,582
CAD-F-202509-0890,2025-09-06T23:42:17,2025-09-06T23:43:07,2025-09-06T23:50:44,457,18.512588,73.954885,FS-203,Hadapsar Station,Commercial Fire,1,3,Z-3,Wagholi,3.856,3856.32,402.12,457
CAD-F-202501-0891,2025-01-04T15:35:23,2025-01-04T15:35:57,2025-01-04T15:40:49,292,18.637552,73.851566,FS-208,Bhosari Station,Commercial Fire,2,3,Z-5,Hadapsar,1.772,1771.98,222.16,292
CAD-F-202506-0892,2025-06-10T07:56:02,2025-06-10T07:57:34,2025-06-10T08:06:40,546,18.569475,73.913572,FS-205,Kharadi Station,Residential Alarm,1,4,Z-2,Kothrud,5.359,5359.22,413.7,546
CAD-F-202505-0893,2025-05-16T23:26:05,2025-05-16T23:27:19,2025-05-16T23:31:57,278,18.510368,73.905494,FS-203,Hadapsar Station,Structure Fire,1,4,Z-3,Kharadi,4.6,4599.51,229.02,278
CAD-F-202504-0894,2025-04-24T15:04:46,2025-04-24T15:06:44,2025-04-24T15:14:04,440,18.604676,73.844769,FS-208,Bhosari Station,Electrical Fire,3,1,Z-5,Kothrud,3.144,3143.85,350.43,440
CAD-F-202509-0895,2025-09-27T09:03:52,2025-09-27T09:05:28,2025-09-27T09:16:29,661,18.48529,73.893269,FS-203,Hadapsar Station,Structure Fire,2,1,Z-3,Chinchwad,8.538,8538.45,546.37,661
CAD-F-202510-0896,2025-10-15T07:11:27,2025-10-15T07:12:50,2025-10-15T07:19:19,389,18.485142,73.942793,FS-203,Hadapsar Station,Commercial Fire,2,1,Z-3,Bhosari,3.031,3031.34,232.3,389
CAD-F-202505-0897,2025-05-13T09:36:39,2025-05-13T09:37:52,2025-05-13T09:48:28,636,18.518171,73.888646,FS-201,Shivajinagar Station,Rescue Assist,2,1,Z-2,Baner,5.552,5552.01,462.58,636
CAD-F-202503-0898,2025-03-28T18:23:22,2025-03-28T18:23:52,2025-03-28T18:37:38,826,18.600401,73.837801,FS-208,Bhosari Station,Vehicle Fire,2,1,Z-5,Hadapsar,7.945,7944.51,593.51,826
CAD-F-202510-0899,2025-10-12T16:41:58,2025-10-12T16:42:29,2025-10-12T16:55:33,784,18.584248,73.899556,FS-205,Kharadi Station,Commercial Fire,2,3,Z-5,Kharadi,8.27,8270.4,703.96,784
CAD-F-202504-0900,2025-04-21T02:33:26,2025-04-21T02:34:49,2025-04-21T02:48:24,815,18.615205,73.890687,FS-208,Bhosari Station,Residential Alarm,1,2,Z-5,Bhosari,7.483,7482.62,892.36,815
CAD-F-202508-0901,2025-08-22T08:35:58,2025-08-22T08:36:23,2025-08-22T08:53:06,1003,18.577555,73.880732,FS-201,Shivajinagar Station,Electrical Fire,1,2,Z-2,Baner,9.428,9428.25,781.82,1003
CAD-F-202503-0902,2025-03-24T22:37:15,2025-03-24T22:37:44,2025-03-24T22:43:13,329,18.513525,73.920247,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Pimpri,4.141,4141.08,273.67,329
CAD-F-202504-0903,2025-04-22T11:13:24,2025-04-22T11:14:09,2025-04-22T11:23:35,566,18.564504,73.895315,FS-205,Kharadi Station,Commercial Fire,3,1,Z-2,Nigdi,6.934,6933.84,485.95,566
CAD-F-202503-0904,2025-03-27T15:35:11,2025-03-27T15:36:59,2025-03-27T15:50:00,781,18.586594,73.900322,FS-205,Kharadi Station,Industrial Incident,1,2,Z-2,Shivajinagar,8.407,8407.18,711.93,781
CAD-F-202512-0905,2025-12-17T14:45:13,2025-12-17T14:46:21,2025-12-17T14:48:51,150,18.502926,73.923258,FS-203,Hadapsar Station,Residential Alarm,3,2,Z-3,Shivajinagar,2.258,2258.42,107.31,150
CAD-F-202503-0906,2025-03-11T19:40:02,2025-03-11T19:41:34,2025-03-11T19:53:25,711,18.523813,73.900966,FS-201,Shivajinagar Station,Industrial Incident,2,2,Z-2,Kothrud,6.805,6805.07,546.47,711
CAD-F-202512-0907,2025-12-10T01:12:09,2025-12-10T01:13:13,2025-12-10T01:18:30,317,18.639283,73.83118,FS-208,Bhosari Station,Structure Fire,1,2,Z-4,Chinchwad,3.229,3228.85,342.66,317
CAD-F-202511-0908,2025-11-04T22:38:42,2025-11-04T22:39:23,2025-11-04T22:47:43,500,18.560097,73.874282,FS-201,Shivajinagar Station,Rescue Assist,1,3,Z-2,Kharadi,6.5,6500.38,482.51,500
CAD-F-202503-0909,2025-03-01T11:34:47,2025-03-01T11:35:47,2025-03-01T11:43:53,486,18.536543,73.950975,FS-205,Kharadi Station,Residential Alarm,2,2,Z-2,Pimpri,4.838,4837.64,492.93,486
CAD-F-202510-0910,2025-10-22T07:41:01,2025-10-22T07:41:34,2025-10-22T07:59:45,1091,18.621297,73.881167,FS-208,Bhosari Station,Commercial Fire,1,1,Z-5,Chinchwad,7.227,7226.95,836.77,1091
CAD-F-202501-0911,2025-01-03T21:06:19,2025-01-03T21:07:57,2025-01-03T21:21:15,798,18.589323,73.884641,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-5,Wagholi,10.137,10136.69,715.18,798
CAD-F-202501-0912,2025-01-11T07:56:29,2025-01-11T07:57:11,2025-01-11T08:06:24,553,18.55906,73.854557,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-5,Kothrud,3.87,3869.62,369.33,553
CAD-F-202508-0913,2025-08-10T17:50:45,2025-08-10T17:51:45,2025-08-10T17:59:20,455,18.554316,73.899823,FS-205,Kharadi Station,Electrical Fire,1,3,Z-2,Baner,5.811,5811.25,370.16,455
CAD-F-202510-0914,2025-10-01T21:49:55,2025-10-01T21:51:53,2025-10-01T22:01:15,562,18.525539,73.938054,FS-203,Hadapsar Station,Rescue Assist,3,1,Z-3,Nigdi,4.396,4395.67,467.15,562
CAD-F-202505-0915,2025-05-22T22:09:42,2025-05-22T22:11:03,2025-05-22T22:15:04,241,18.65817,73.768831,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Bhosari,0.989,989.39,153.63,241
CAD-F-202507-0916,2025-07-10T16:28:26,2025-07-10T16:29:34,2025-07-10T16:36:33,419,18.629343,73.778246,FS-207,Nigdi Station,Vehicle Fire,1,1,Z-4,Hadapsar,3.769,3769.05,366.84,419
CAD-F-202509-0917,2025-09-26T18:14:56,2025-09-26T18:16:12,2025-09-26T18:30:01,829,18.543951,73.94416,FS-205,Kharadi Station,Residential Alarm,1,3,Z-2,Chinchwad,5.207,5206.51,625.93,829
CAD-F-202512-0918,2025-12-09T10:00:59,2025-12-09T10:02:38,2025-12-09T10:10:16,458,18.547726,73.90217,FS-205,Kharadi Station,Residential Alarm,1,2,Z-2,Bhosari,6.349,6349.29,445.52,458
CAD-F-202506-0919,2025-06-02T11:40:06,2025-06-02T11:40:55,2025-06-02T11:50:00,545,18.60947,73.819098,FS-208,Bhosari Station,Industrial Incident,1,1,Z-4,Chinchwad,7.515,7514.66,479.67,545
CAD-F-202505-0920,2025-05-12T20:55:44,2025-05-12T20:57:09,2025-05-12T21:06:38,569,18.566543,73.90376,FS-205,Kharadi Station,Residential Alarm,1,2,Z-2,Hadapsar,5.511,5510.99,427.46,569
CAD-F-202510-0921,2025-10-04T17:12:00,2025-10-04T17:13:47,2025-10-04T17:22:52,545,18.515098,73.889657,FS-203,Hadapsar Station,Electrical Fire,1,1,Z-1,Wagholi,6.771,6770.58,390.3,545
CAD-F-202503-0922,2025-03-04T17:12:17,2025-03-04T17:13:36,2025-03-04T17:27:10,814,18.618099,73.778919,FS-207,Nigdi Station,Structure Fire,1,3,Z-4,Pimpri,5.025,5024.65,634.81,814
CAD-F-202512-0923,2025-12-03T19:21:12,2025-12-03T19:22:19,2025-12-03T19:34:55,756,18.573172,73.92645,FS-205,Kharadi Station,Commercial Fire,1,1,Z-2,Wagholi,4.031,4031.16,534.62,756
CAD-F-202509-0924,2025-09-24T08:48:31,2025-09-24T08:49:09,2025-09-24T08:58:02,533,18.538845,73.852753,FS-201,Shivajinagar Station,Electrical Fire,1,1,Z-1,Wagholi,3.164,3164.38,381.65,533
CAD-F-202509-0925,2025-09-14T13:54:25,2025-09-14T13:55:13,2025-09-14T14:03:30,497,18.627142,73.873239,FS-208,Bhosari Station,Vehicle Fire,3,1,Z-5,Hadapsar,5.781,5780.81,461.92,497
CAD-F-202505-0926,2025-05-02T15:25:16,2025-05-02T15:27:10,2025-05-02T15:34:43,453,18.621319,73.769311,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Baner,4.801,4800.96,438.34,453
CAD-F-202505-0927,2025-05-22T14:25:07,2025-05-22T14:26:23,2025-05-22T14:34:11,468,18.630355,73.798168,FS-207,Nigdi Station,Structure Fire,1,1,Z-4,Wagholi,6.538,6538.29,465.43,468
CAD-F-202507-0928,2025-07-26T15:25:04,2025-07-26T15:25:57,2025-07-26T15:35:12,555,18.527732,73.957193,FS-203,Hadapsar Station,Residential Alarm,1,3,Z-2,Nigdi,5.803,5802.52,520.51,555
CAD-F-202509-0929,2025-09-20T23:45:53,2025-09-20T23:46:57,2025-09-20T23:53:29,392,18.55312,73.841854,FS-201,Shivajinagar Station,Vehicle Fire,1,2,Z-1,Bhosari,4.254,4254.04,361.05,392
CAD-F-202504-0930,2025-04-19T18:11:51,2025-04-19T18:13:10,2025-04-19T18:26:16,786,18.600611,73.908713,FS-204,Wagholi Station,Commercial Fire,2,2,Z-5,Pimpri,9.291,9290.57,593.69,786
CAD-F-202504-0931,2025-04-18T21:49:55,2025-04-18T21:51:11,2025-04-18T21:54:20,189,18.655836,73.777881,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Pimpri,1.422,1421.74,139.36,189
CAD-F-202502-0932,2025-02-23T15:20:31,2025-02-23T15:22:02,2025-02-23T15:37:34,932,18.604617,73.85631,FS-208,Bhosari Station,Structure Fire,3,2,Z-5,Bhosari,8.855,8854.88,881.85,932
CAD-F-202506-0933,2025-06-13T18:38:39,2025-06-13T18:39:28,2025-06-13T18:47:00,452,18.540045,73.854661,FS-201,Shivajinagar Station,Residential Alarm,2,4,Z-1,Bhosari,2.691,2690.56,320.69,452
CAD-F-202501-0934,2025-01-04T11:19:55,2025-01-04T11:21:21,2025-01-04T11:31:09,588,18.555967,73.886714,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-2,Pimpri,8.114,8113.78,514.55,588
CAD-F-202508-0935,2025-08-05T07:05:16,2025-08-05T07:06:23,2025-08-05T07:11:51,328,18.512132,73.829716,FS-202,Kothrud Station,Structure Fire,1,4,Z-1,Chinchwad,3.17,3170.31,219.51,328
CAD-F-202501-0936,2025-01-13T17:55:33,2025-01-13T17:57:27,2025-01-13T18:18:19,1252,18.620107,73.891769,FS-208,Bhosari Station,Electrical Fire,1,2,Z-5,Nigdi,7.169,7168.75,963.08,1252
CAD-F-202510-0937,2025-10-04T12:21:13,2025-10-04T12:21:53,2025-10-04T12:27:23,330,18.552713,73.92122,FS-205,Kharadi Station,Residential Alarm,1,2,Z-2,Pimpri,3.495,3494.61,277.68,330
CAD-F-202501-0938,2025-01-22T19:16:06,2025-01-22T19:16:45,2025-01-22T19:21:05,260,18.564283,73.942143,FS-205,Kharadi Station,Structure Fire,2,2,Z-2,Shivajinagar,2.014,2014.01,145.44,260
CAD-F-202510-0939,2025-10-08T19:03:06,2025-10-08T19:04:14,2025-10-08T19:12:15,481,18.636524,73.797683,FS-207,Nigdi Station,Structure Fire,3,2,Z-4,Bhosari,4.677,4677.27,340.07,481
CAD-F-202501-0940,2025-01-05T21:09:02,2025-01-05T21:10:15,2025-01-05T21:16:36,381,18.648316,73.867966,FS-208,Bhosari Station,Structure Fire,1,3,Z-5,Wagholi,4.395,4394.73,334.04,381
CAD-F-202505-0941,2025-05-05T15:16:36,2025-05-05T15:18:06,2025-05-05T15:27:40,574,18.57424,73.900635,FS-201,Shivajinagar Station,Rescue Assist,2,2,Z-2,Baner,9.094,9093.78,526.9,574
CAD-F-202507-0942,2025-07-28T15:23:37,2025-07-28T15:24:40,2025-07-28T15:30:34,354,18.500167,73.893937,FS-203,Hadapsar Station,Structure Fire,1,1,Z-3,Chinchwad,6.287,6286.9,317.69,354
CAD-F-202506-0943,2025-06-29T07:24:03,2025-06-29T07:25:54,2025-06-29T07:37:31,697,18.684308,73.814685,FS-207,Nigdi Station,Electrical Fire,2,3,Z-4,Pimpri,6.853,6852.52,511.17,697
CAD-F-202511-0944,2025-11-30T21:11:01,2025-11-30T21:12:11,2025-11-30T21:17:37,326,18.547624,73.920713,FS-205,Kharadi Station,Structure Fire,1,4,Z-2,Bhosari,4.163,4162.76,308.74,326
CAD-F-202507-0945,2025-07-28T09:00:58,2025-07-28T09:01:35,2025-07-28T09:09:22,467,18.529309,73.884997,FS-201,Shivajinagar Station,Residential Alarm,1,3,Z-1,Chinchwad,4.887,4886.62,339.12,467
CAD-F-202505-0946,2025-05-03T17:36:15,2025-05-03T17:36:51,2025-05-03T17:44:08,437,18.463577,73.947682,FS-203,Hadapsar Station,Commercial Fire,2,1,Z-3,Bhosari,6.534,6534.22,308.46,437
CAD-F-202511-0947,2025-11-29T09:52:26,2025-11-29T09:54:23,2025-11-29T10:02:27,484,18.618648,73.783824,FS-207,Nigdi Station,Industrial Incident,1,2,Z-4,Baner,4.791,4790.69,433.18,484
CAD-F-202510-0948,2025-10-30T19:41:21,2025-10-30T19:41:58,2025-10-30T19:46:31,273,18.546031,73.935966,FS-205,Kharadi Station,Rescue Assist,2,2,Z-2,Nigdi,1.471,1470.75,128.38,273
CAD-F-202508-0949,2025-08-20T16:15:00,2025-08-20T16:16:55,2025-08-20T16:21:47,292,18.626035,73.866682,FS-208,Bhosari Station,Vehicle Fire,1,2,Z-5,Kothrud,3.617,3617.01,329.88,292
CAD-F-202506-0950,2025-06-26T12:08:35,2025-06-26T12:09:26,2025-06-26T12:18:22,536,18.569467,73.809961,FS-206,Baner Station,Commercial Fire,1,1,Z-1,Kharadi,5.582,5581.69,498.94,536
CAD-F-202504-0951,2025-04-27T17:46:49,2025-04-27T17:47:22,2025-04-27T18:06:57,1175,18.625969,73.909867,FS-204,Wagholi Station,Residential Alarm,1,2,Z-5,Nigdi,12.472,12472.29,859.59,1175
CAD-F-202506-0952,2025-06-18T12:39:57,2025-06-18T12:40:50,2025-06-18T12:45:25,275,18.540973,73.829551,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-1,Baner,2.554,2553.61,214.86,275
CAD-F-202511-0953,2025-11-11T06:04:57,2025-11-11T06:06:20,2025-11-11T06:11:26,306,18.545878,73.859639,FS-201,Shivajinagar Station,Vehicle Fire,2,1,Z-1,Nigdi,2.768,2768.01,257.3,306
CAD-F-202502-0954,2025-02-17T17:11:41,2025-02-17T17:12:46,2025-02-17T17:20:52,486,18.657107,73.794722,FS-207,Nigdi Station,Structure Fire,1,4,Z-4,Hadapsar,4.678,4678.2,364.39,486
CAD-F-202505-0955,2025-05-02T00:31:55,2025-05-02T00:33:34,2025-05-02T00:41:52,498,18.575857,73.913699,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Nigdi,5.822,5822.2,448.08,498
CAD-F-202502-0956,2025-02-17T23:17:13,2025-02-17T23:18:36,2025-02-17T23:27:02,506,18.537963,73.910849,FS-205,Kharadi Station,Residential Alarm,1,2,Z-2,Shivajinagar,5.697,5697.13,495.18,506
CAD-F-202501-0957,2025-01-05T10:38:36,2025-01-05T10:39:39,2025-01-05T10:51:34,715,18.670728,73.837119,FS-208,Bhosari Station,Rescue Assist,1,2,Z-4,Chinchwad,6.283,6283.4,623.59,715
CAD-F-202501-0958,2025-01-14T12:33:19,2025-01-14T12:34:44,2025-01-14T12:45:14,630,18.573313,73.902771,FS-201,Shivajinagar Station,Structure Fire,3,4,Z-2,Baner,9.283,9283.2,567.62,630
CAD-F-202506-0959,2025-06-30T16:41:14,2025-06-30T16:43:11,2025-06-30T16:49:44,393,18.538716,73.844199,FS-201,Shivajinagar Station,Structure Fire,1,4,Z-1,Pimpri,4.646,4646.13,350.59,393
CAD-F-202501-0960,2025-01-13T17:46:48,2025-01-13T17:47:52,2025-01-13T17:52:50,298,18.552315,73.928465,FS-205,Kharadi Station,Commercial Fire,1,3,Z-2,Bhosari,2.19,2189.9,215.6,298
CAD-F-202509-0961,2025-09-26T18:07:46,2025-09-26T18:08:25,2025-09-26T18:20:58,753,18.684879,73.771103,FS-207,Nigdi Station,Structure Fire,2,2,Z-4,Baner,5.548,5548.37,561.81,753
CAD-F-202502-0962,2025-02-08T13:47:13,2025-02-08T13:48:16,2025-02-08T13:55:37,441,18.549647,73.906597,FS-205,Kharadi Station,Residential Alarm,1,1,Z-2,Kothrud,4.914,4914.34,330.82,441
CAD-F-202509-0963,2025-09-13T13:20:08,2025-09-13T13:21:52,2025-09-13T13:26:59,307,18.547113,73.938631,FS-205,Kharadi Station,Structure Fire,1,1,Z-2,Kharadi,1.816,1816.42,247.59,307
CAD-F-202505-0964,2025-05-22T18:47:23,2025-05-22T18:48:08,2025-05-22T18:58:50,642,18.529464,73.916195,FS-205,Kharadi Station,Structure Fire,1,1,Z-2,Shivajinagar,4.98,4979.83,486.54,642
CAD-F-202504-0965,2025-04-17T18:29:17,2025-04-17T18:31:12,2025-04-17T18:34:59,227,18.487667,73.94724,FS-203,Hadapsar Station,Vehicle Fire,3,4,Z-3,Bhosari,2.246,2245.91,127.05,227
CAD-F-202502-0966,2025-02-10T14:13:35,2025-02-10T14:14:55,2025-02-10T14:23:13,498,18.551854,73.904402,FS-205,Kharadi Station,Vehicle Fire,2,2,Z-2,Hadapsar,5.447,5447.13,443.24,498
CAD-F-202510-0967,2025-10-14T00:38:43,2025-10-14T00:40:05,2025-10-14T00:43:35,210,18.514628,73.931948,FS-203,Hadapsar Station,Structure Fire,2,2,Z-3,Nigdi,3.311,3310.64,144.65,210
CAD-F-202501-0968,2025-01-02T15:46:31,2025-01-02T15:47:26,2025-01-02T15:57:11,585,18.569117,73.89414,FS-201,Shivajinagar Station,Residential Alarm,2,3,Z-2,Bhosari,8.67,8670.33,557.54,585
CAD-F-202506-0969,2025-06-29T11:09:13,2025-06-29T11:11:05,2025-06-29T11:22:41,696,18.567467,73.861965,FS-201,Shivajinagar Station,Vehicle Fire,1,2,Z-1,Kothrud,5.879,5878.55,576.99,696
CAD-F-202502-0970,2025-02-09T23:47:06,2025-02-09T23:47:34,2025-02-09T23:54:23,409,18.641409,73.790159,FS-207,Nigdi Station,Structure Fire,1,4,Z-4,Wagholi,4.59,4590.18,366.7,409
CAD-F-202501-0971,2025-01-25T12:10:09,2025-01-25T12:11:02,2025-01-25T12:17:18,376,18.644628,73.778795,FS-207,Nigdi Station,Industrial Incident,1,2,Z-4,Bhosari,2.701,2701.02,324.01,376
CAD-F-202506-0972,2025-06-24T08:43:14,2025-06-24T08:44:18,2025-06-24T08:52:31,493,18.494945,73.857762,FS-201,Shivajinagar Station,Commercial Fire,1,3,Z-1,Nigdi,5.335,5335.31,359.5,493
CAD-F-202507-0973,2025-07-22T15:44:22,2025-07-22T15:45:32,2025-07-22T15:58:42,790,18.641566,73.892392,FS-208,Bhosari Station,Residential Alarm,1,1,Z-5,Wagholi,8.216,8215.71,736.74,790
CAD-F-202509-0974,2025-09-27T08:07:23,2025-09-27T08:08:33,2025-09-27T08:16:23,470,18.549171,73.910807,FS-205,Kharadi Station,Vehicle Fire,1,3,Z-2,Bhosari,5.22,5219.77,379.52,470
CAD-F-202505-0975,2025-05-20T16:59:00,2025-05-20T16:59:39,2025-05-20T17:12:53,794,18.615812,73.905886,FS-204,Wagholi Station,Rescue Assist,1,3,Z-5,Chinchwad,11.097,11097.13,726.53,794
CAD-F-202501-0976,2025-01-22T11:23:45,2025-01-22T11:24:31,2025-01-22T11:32:57,506,18.633983,73.793102,FS-207,Nigdi Station,Commercial Fire,2,3,Z-4,Nigdi,5.524,5523.69,498.64,506
CAD-F-202509-0977,2025-09-22T03:57:39,2025-09-22T03:58:13,2025-09-22T04:03:55,342,18.670181,73.797495,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Wagholi,4.527,4526.84,358.2,342
CAD-F-202512-0978,2025-12-09T17:10:01,2025-12-09T17:11:20,2025-12-09T17:21:14,594,18.53462,73.892916,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-1,Kothrud,6.547,6547.48,443.78,594
CAD-F-202503-0979,2025-03-23T19:35:10,2025-03-23T19:36:08,2025-03-23T19:43:40,452,18.629216,73.823127,FS-208,Bhosari Station,Residential Alarm,1,1,Z-4,Chinchwad,3.398,3398.32,368.5,452
CAD-F-202504-0980,2025-04-19T22:52:57,2025-04-19T22:54:15,2025-04-19T23:00:06,351,18.490872,73.918548,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Baner,4.354,4353.55,291.15,351
CAD-F-202507-0981,2025-07-04T05:28:50,2025-07-04T05:30:11,2025-07-04T05:42:40,749,18.585754,73.893253,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-5,Kharadi,11.302,11302.36,699.97,749
CAD-F-202505-0982,2025-05-22T09:01:58,2025-05-22T09:03:29,2025-05-22T09:12:48,559,18.615111,73.872228,FS-208,Bhosari Station,Commercial Fire,1,2,Z-5,Pimpri,5.46,5459.56,433.25,559
CAD-F-202502-0983,2025-02-13T14:01:46,2025-02-13T14:03:02,2025-02-13T14:11:43,521,18.66654,73.799154,FS-207,Nigdi Station,Structure Fire,1,3,Z-4,Kothrud,6.138,6138.19,435.55,521
CAD-F-202509-0984,2025-09-14T08:45:11,2025-09-14T08:46:37,2025-09-14T08:55:25,528,18.544917,73.89052,FS-205,Kharadi Station,Structure Fire,1,2,Z-1,Hadapsar,6.393,6392.72,381.6,528
CAD-F-202506-0985,2025-06-03T19:54:41,2025-06-03T19:56:01,2025-06-03T20:07:34,693,18.533055,73.907849,FS-205,Kharadi Station,Rescue Assist,1,2,Z-2,Hadapsar,5.588,5587.57,497.3,693
CAD-F-202511-0986,2025-11-07T14:22:16,2025-11-07T14:23:42,2025-11-07T14:31:54,492,18.61672,73.768679,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Nigdi,5.291,5291.06,456.92,492
CAD-F-202511-0987,2025-11-25T11:44:39,2025-11-25T11:46:02,2025-11-25T11:53:09,427,18.490447,73.912198,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Bhosari,5.718,5718.23,362.3,427
CAD-F-202510-0988,2025-10-29T10:22:52,2025-10-29T10:23:47,2025-10-29T10:33:44,597,18.528399,73.958687,FS-203,Hadapsar Station,Structure Fire,1,4,Z-3,Nigdi,6.01,6010.2,545.8,597
CAD-F-202511-0989,2025-11-11T12:01:18,2025-11-11T12:02:06,2025-11-11T12:06:29,263,18.670219,73.786104,FS-207,Nigdi Station,Structure Fire,1,1,Z-4,Chinchwad,3.212,3212.16,241.88,263
CAD-F-202512-0990,2025-12-11T18:03:23,2025-12-11T18:05:02,2025-12-11T18:13:12,490,18.63898,73.781162,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Kharadi,2.803,2803.43,308.66,490
CAD-F-202509-0991,2025-09-21T17:22:46,2025-09-21T17:23:43,2025-09-21T17:32:44,541,18.525968,73.896256,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-2,Nigdi,6.024,6023.75,408.14,541
CAD-F-202508-0992,2025-08-25T07:22:56,2025-08-25T07:24:13,2025-08-25T07:42:34,1101,18.59141,73.898233,FS-204,Wagholi Station,Residential Alarm,2,2,Z-2,Wagholi,11.744,11743.67,888.52,1101
